,name,url,Main Story time,Main Story tag info,Main + Extra time,Main + Extra tag info,Completionist time,Completionist tag info,Solo time,Solo tag info,Co-Op time,Co-Op tag info,Vs. time,Vs. tag info
8968,puzzlekingdoms,game?id=7421,18.0,50.0,24.0,50.0,32.0,40.0,,,,,,
8969,rayman3d,game?id=7613,7.5,90.0,9.0,60.0,12.0,50.0,,,,,,
8970,raymanm,game?id=7618,4.0,40.0,7.5,40.0,21.0,40.0,,,,,,
8971,residenteviloutbreak,game?id=7730,8.5,90.0,21.5,40.0,22.0,40.0,,,,,,
8972,ridgeracer,game?id=7804,1.0,60.0,2.0,40.0,5.0,50.0,,,,,,
8973,risingzanthesamuraigunman,game?id=7848,3.0,50.0,3.5,40.0,,0.0,,,,,,
8974,robinhooddefenderofthecrown,game?id=7875,5.0,40.0,,0.0,11.5,40.0,,,,,,
8975,rocketknight,game?id=7921,2.0,80.0,5.5,40.0,,0.0,,,,,,
8976,sagafrontier,game?id=8058,13.5,40.0,53.5,40.0,81.0,50.0,,,,,,
8977,sakurawarssolongmylove,game?id=8093,21.5,70.0,26.0,60.0,30.0,40.0,,,,,,
8978,samuraishodown,game?id=8127,1.0,80.0,1.5,40.0,4.5,40.0,,,,,,
8979,shadowrun,game?id=8365,15.0,60.0,17.5,50.0,21.0,50.0,,,,,,
8980,sidmeierscivilizationiii,game?id=8501,26.0,50.0,37.0,50.0,57.5,40.0,,,,,,
8981,solarstriker,game?id=8719,33.0,60.0,2.5,40.0,,0.0,,,,,,
8982,sonicchroniclesthedarkbrotherhood,game?id=8757,15.0,60.0,20.5,70.0,28.5,40.0,,,,,,
8983,ultimaviitheblackgate,game?id=10770,35.0,50.0,60.0,50.0,97.0,40.0,,,,,,
8984,vigilante82ndoffense,game?id=10941,19.0,60.0,25.5,40.0,112.0,40.0,,,,,,
8985,virtuacop2,game?id=10946,47.0,70.0,2.0,40.0,2.0,50.0,,,,,,
8986,wackywheels,game?id=10994,58.0,50.0,2.0,40.0,4.5,40.0,,,,,,
8987,wariowareincmegapartygames,game?id=11074,1.5,60.0,2.0,40.0,3.0,40.0,,,,,,
8988,warriorsorochi2,game?id=11091,17.5,40.0,28.5,50.0,47.5,40.0,,,,,,
8989,welovekatamari,game?id=11120,8.0,100.0,10.0,70.0,11.5,40.0,,,,,,
8990,wildarms5,game?id=11167,46.0,50.0,50.5,50.0,71.5,50.0,,,,,,
8991,wildarmsaltercodef,game?id=11168,33.5,50.0,53.5,50.0,87.5,40.0,,,,,,
8992,worldofillusionstarringmickeymouseanddonaldduck,game?id=11284,,,,,,,1.5,100.0,2.0,40.0,,
8993,wwesmackdownvsraw2006,game?id=11345,8.0,60.0,22.0,50.0,54.0,40.0,,,,,,
8994,ysivmaskofthesun,game?id=11464,8.0,50.0,8.0,40.0,9.0,40.0,,,,,,
8995,yugiohnightmaretroubadour,game?id=11509,28.0,40.0,55.5,40.0,,0.0,,,,,,
8996,zackzero,game?id=11520,4.0,50.0,6.0,50.0,7.0,50.0,,,,,,
8997,zafehousediaries,game?id=11521,7.5,40.0,24.0,40.0,,0.0,,,,,,
8998,zerogear,game?id=11557,1.0,40.0,,0.0,21.5,40.0,,,,,,
8999,newersupermariobroswii,game?id=11694,5.5,40.0,,0.0,16.5,40.0,,,,,,
9000,footballmanager2013,game?id=11720,,,,,,,379.0,70.0,,0.0,321.0,40.0
9001,cannonbrawl,game?id=11771,2.0,40.0,3.5,40.0,7.5,40.0,,,,,,
9002,minimotorracingevo,game?id=11870,5.5,50.0,9.5,40.0,13.5,60.0,,,,,,
9003,airconflictspacificcarriers,game?id=12404,10.0,50.0,12.0,40.0,12.5,40.0,,,,,,
9004,papertoss,game?id=12512,5.0,40.0,,0.0,1.0,40.0,,,,,,
9005,scatspecialcyberneticattackteam,game?id=12868,42.0,60.0,46.0,40.0,1.0,40.0,,,,,,
9006,flightcontrolhd,game?id=3593,2.0,60.0,5.0,40.0,10.0,70.0,,,,,,
9007,forbiddensiren2,game?id=3633,18.0,40.0,19.5,40.0,37.5,40.0,,,,,,
9008,forzamotorsport2,game?id=3663,51.0,60.0,54.5,50.0,69.5,50.0,,,,,,
9009,frogger,game?id=3715,8.0,50.0,10.0,40.0,13.0,40.0,,,,,,
9010,galerians,game?id=3815,5.0,70.0,5.5,40.0,6.5,50.0,,,,,,
9011,ghoulsnghosts,game?id=3927,2.0,70.0,2.5,40.0,2.5,50.0,,,,,,
9012,growlanserheritageofwar,game?id=4139,,0.0,,0.0,60.0,40.0,,,,,,
9013,gunstarsuperheroes,game?id=4218,2.0,70.0,3.0,40.0,,0.0,,,,,,
9014,halflifedecay,game?id=4255,3.5,50.0,4.0,40.0,8.5,40.0,,,,,,
9015,hamletorthelastgamewithoutmmorpgfeaturesshadersandproductplacement,game?id=4275,1.5,100.0,1.5,40.0,1.5,70.0,,,,,,
9016,harmsway,game?id=4308,2.0,40.0,2.0,40.0,3.0,70.0,,,,,,
9017,harvestmoontreeoftranquility,game?id=4343,36.0,50.0,79.5,40.0,,0.0,,,,,,
9018,heroesofmightandmagicii,game?id=4422,48.0,50.0,63.0,60.0,66.0,50.0,,,,,,
9019,hydrothunder,game?id=4557,2.5,60.0,4.5,40.0,6.5,50.0,,,,,,
9020,jojosbizarreadventureheritageforthefuture,game?id=4861,1.0,60.0,4.5,50.0,15.0,40.0,,,,,,
9021,journeytosilius,game?id=4871,1.0,90.0,,0.0,4.0,40.0,,,,,,
9022,joust,game?id=4873,44.0,50.0,,0.0,,0.0,,,,,,
9023,jumpultimatestars,game?id=4884,17.5,50.0,28.0,40.0,117.0,40.0,,,,,,
9024,legoland,game?id=5266,5.5,40.0,,0.0,,0.0,,,,,,
9025,commandconquertiberiansun,game?id=1848,24.0,80.0,25.0,60.0,29.0,50.0,,,,,,
9026,commandconquertiberiansunfirestorm,game?id=1849,13.5,50.0,17.5,40.0,,0.0,,,,,,
9027,crazymachines,game?id=1993,5.5,50.0,7.0,40.0,6.5,60.0,,,,,,
9028,creavures,game?id=2010,2.0,40.0,4.5,40.0,9.0,40.0,,,,,,
9029,crimsongemsaga,game?id=2023,22.5,40.0,39.0,50.0,45.0,40.0,,,,,,
9030,darksavior,game?id=2217,7.0,50.0,,0.0,7.5,40.0,,,,,,
9031,darkout,game?id=2242,,0.0,,0.0,24.0,40.0,,,,,,
9032,darkstalkerschroniclethechaostower,game?id=2252,1.5,60.0,,0.0,,0.0,,,,,,
9033,deadheadfred,game?id=2298,8.0,40.0,12.0,40.0,,0.0,,,,,,
9034,defender,game?id=2404,2.0,40.0,,0.0,,0.0,,,,,,
9035,doom3thelostmission,game?id=2707,2.0,100.0,2.5,70.0,2.5,60.0,,,,,,
9036,doremifantasymilonsdokidokiadventure,game?id=2717,5.5,60.0,6.0,40.0,7.5,40.0,,,,,,
9037,dragonballzattackofthesaiyans,game?id=2779,23.5,60.0,31.5,50.0,35.0,50.0,,,,,,
9038,dragonballzlegendarysuperwarriors,game?id=2792,10.5,50.0,12.0,40.0,14.0,40.0,,,,,,
9039,dragoneersaria,game?id=2851,37.5,40.0,,0.0,,0.0,,,,,,
9040,drawntolifespongebobsquarepantsedition,game?id=2871,5.5,40.0,,0.0,,0.0,,,,,,
9041,dungeonsdragonsheroes,game?id=2970,9.0,40.0,16.5,50.0,20.0,40.0,,,,,,
9042,dynastywarriors6,game?id=3003,14.5,50.0,44.5,50.0,129.0,40.0,,,,,,
9043,dynastywarriors7xtremelegends,game?id=3007,10.5,40.0,32.0,40.0,36.5,40.0,,,,,,
9044,espnnbabasketball,game?id=3170,,,,,,,45.0,40.0,,0.0,,0.0
9045,eternalpoison,game?id=3183,,0.0,40.0,40.0,97.0,40.0,,,,,,
9046,faerylegendsofavalon,game?id=3326,6.0,50.0,7.5,60.0,9.5,80.0,,,,,,
9047,fatprincess,game?id=3394,3.0,80.0,5.0,40.0,7.5,40.0,,,,,,
9048,fatalfuryspecial,game?id=3402,1.0,60.0,1.0,40.0,1.5,40.0,,,,,,
9049,finalfantasycrystalchroniclesmylifeasaking,game?id=3487,19.0,50.0,40.0,50.0,85.0,0.0,,,,,,
9050,3switched,game?id=75,1.5,40.0,,0.0,3.5,40.0,,,,,,
9051,4elements,game?id=77,8.0,70.0,9.0,40.0,10.0,100.0,,,,,,
9052,7wondersoftheancientworld,game?id=96,4.5,60.0,5.0,40.0,6.5,50.0,,,,,,
9053,airforte,game?id=296,24.0,100.0,1.5,40.0,2.5,40.0,,,,,,
9054,alanwakethewriterdlc,game?id=322,1.5,100.0,1.5,100.0,2.5,80.0,,,,,,
9055,angrybirdsseasons,game?id=468,6.5,50.0,11.0,40.0,11.5,40.0,,,,,,
9056,arcrisefantasia,game?id=542,52.0,60.0,65.5,70.0,82.0,40.0,,,,,,
9057,armycorpsofhell,game?id=607,45.0,40.0,65.0,40.0,65.5,40.0,,,,,,
9058,astonishiastory,game?id=677,15.0,40.0,16.5,40.0,22.5,40.0,,,,,,
9059,astrotripper,game?id=681,2.0,40.0,,0.0,5.5,40.0,,,,,,
9060,asuraswrathepisodepackpartiv,game?id=691,2.0,100.0,2.5,40.0,3.5,40.0,,,,,,
9061,batmanvengeance,game?id=890,8.0,60.0,9.0,50.0,9.5,40.0,,,,,,
9062,battletoadsdoubledragon,game?id=958,1.5,90.0,3.5,40.0,4.0,50.0,,,,,,
9063,battletoadsinbattlemaniacs,game?id=960,1.0,50.0,,0.0,4.0,40.0,,,,,,
9064,blazingstar,game?id=1155,59.0,80.0,,0.0,,0.0,,,,,,
9065,bleachsoulresurreccin,game?id=1161,4.0,90.0,18.0,60.0,96.0,40.0,,,,,,
9066,callofdutymodernwarfaremobilized,game?id=1480,4.5,50.0,14.5,40.0,24.0,40.0,,,,,,
9067,captaincommando,game?id=1516,45.0,100.0,45.0,40.0,46.0,40.0,,,,,,
9068,codeofprincess,game?id=1781,5.5,100.0,9.0,80.0,15.0,0.0,,,,,,
9069,colinmcraerally3,game?id=1802,8.0,50.0,10.5,50.0,15.5,40.0,,,,,,
9070,lufiathelegendreturns,game?id=5420,29.5,40.0,32.5,40.0,,0.0,,,,,,
9071,madriders,game?id=5483,4.0,50.0,5.5,40.0,7.5,40.0,,,,,,
9072,malicious,game?id=5594,2.0,60.0,3.0,40.0,3.0,40.0,,,,,,
9073,mdk2,game?id=5752,9.0,80.0,9.5,40.0,10.0,60.0,,,,,,
9074,megamananniversarycollection,game?id=5818,,,,,,,21.5,50.0,,,,
9075,megamanthewilywars,game?id=5865,6.5,50.0,8.5,40.0,8.5,40.0,,,,,,
9076,menofwarcondemnedheroes,game?id=5883,15.0,40.0,20.0,40.0,28.0,40.0,,,,,,
9077,metalslugadvance,game?id=5937,1.5,70.0,1.5,40.0,,0.0,,,,,,
9078,midnightmysteries2salemwitchtrials,game?id=6003,3.0,50.0,3.5,50.0,5.0,40.0,,,,,,
9079,mightyfinalfight,game?id=6038,50.0,70.0,1.0,40.0,2.0,40.0,,,,,,
9080,momodoraii,game?id=6129,1.0,80.0,1.5,50.0,1.5,60.0,,,,,,
9081,monsterworldiv,game?id=6182,7.5,50.0,8.5,60.0,9.0,40.0,,,,,,
9082,motorstorm,game?id=6234,14.5,60.0,18.5,50.0,19.0,60.0,,,,,,
9083,motorstormapocalypse,game?id=6236,7.0,100.0,21.0,60.0,42.0,50.0,,,,,,
9084,motorstormpacificrift,game?id=6238,21.5,60.0,38.0,50.0,72.0,40.0,,,,,,
9085,mspacmanmazemadness,game?id=6254,5.5,40.0,,0.0,,0.0,,,,,,
9086,mssplosionman,game?id=6255,8.5,60.0,10.0,40.0,25.0,40.0,,,,,,
9087,nesopentournamentgolf,game?id=6504,2.5,50.0,6.0,40.0,,0.0,,,,,,
9088,nexusthejupiterincident,game?id=6543,13.0,40.0,33.0,40.0,36.0,40.0,,,,,,
9089,ninjagaiden,game?id=6619,18.0,70.0,24.5,60.0,35.0,40.0,,,,,,
9090,ninjagaidenshadow,game?id=6629,57.0,80.0,1.0,40.0,2.0,40.0,,,,,,
9091,noonelivesforever2aspyinharmsway,game?id=6657,11.5,90.0,15.0,80.0,21.5,50.0,,,,,,
9092,numencontestofheroes,game?id=6684,14.0,40.0,15.0,40.0,23.5,40.0,,,,,,
9093,outcast,game?id=6825,21.5,50.0,27.0,60.0,34.0,40.0,,,,,,
9094,pacmanworld3,game?id=6864,7.0,50.0,,0.0,14.0,40.0,,,,,,
9095,pitfalliilostcaverns,game?id=7074,31.0,40.0,2.5,40.0,3.0,40.0,,,,,,
9096,uppers,game?id=48517,11.0,40.0,12.5,40.0,,0.0,,,,,,
9097,magicwand,game?id=48533,1.5,40.0,2.5,40.0,,0.0,,,,,,
9098,wonderfuleverydaydowntherabbithole,game?id=48655,44.5,50.0,52.5,50.0,55.0,80.0,,,,,,
9099,dieyoung,game?id=48736,15.0,40.0,16.5,50.0,19.0,50.0,,,,,,
9100,yomawarimidnightshadows,game?id=48875,7.0,60.0,8.5,50.0,11.5,40.0,,,,,,
9101,tricolourlovestory,game?id=49440,30.0,50.0,39.5,40.0,40.0,40.0,,,,,,
9103,perceptionsofthedead,game?id=50221,33.0,40.0,51.0,40.0,1.0,50.0,,,,,,
9104,crashwheels,game?id=50583,46.0,40.0,,0.0,1.0,40.0,,,,,,
9105,mxgp3theofficialmotocrossvideogame,game?id=50672,9.0,40.0,10.0,40.0,18.0,50.0,,,,,,
9107,luna,game?id=50860,1.0,50.0,1.0,40.0,1.5,40.0,,,,,,
9108,superskelemania,game?id=50978,1.0,40.0,1.5,50.0,2.0,40.0,,,,,,
9109,elitedangeroushorizons,game?id=33003,,,,,,,1200.0,40.0,,0.0,,0.0
9110,fairytalemysteriesthepuppetthief,game?id=33473,2.0,50.0,3.0,60.0,3.5,70.0,,,,,,
9111,circainfinity,game?id=34280,5.0,50.0,10.5,40.0,25.0,40.0,,,,,,
9112,exerion,game?id=34510,15.0,40.0,1.0,40.0,1.0,40.0,,,,,,
9114,shardlight,game?id=35517,6.5,80.0,7.0,70.0,7.5,60.0,,,,,,
9115,hitmanepisode2sapienza,game?id=35945,1.5,70.0,3.0,60.0,6.0,50.0,,,,,,
9116,2002fifaworldcup,game?id=36129,,,,,,,3.5,40.0,,0.0,,0.0
9117,touhouchireidensubterraneananimism,game?id=36378,57.0,50.0,,0.0,100.0,40.0,,,,,,
9118,finalfantasyxivsoulsurrender,game?id=45903,,,,,,,7.0,50.0,7.0,40.0,,0.0
9119,tickettoearth,game?id=46254,18.0,40.0,22.0,40.0,,0.0,,,,,,
9120,thegodsmustbehungryprototype,game?id=46367,15.0,40.0,18.0,40.0,,0.0,,,,,,
9122,cardquest,game?id=47643,24.0,40.0,37.0,40.0,,0.0,,,,,,
9123,cubedestroyer,game?id=36550,,0.0,,0.0,1.5,40.0,,,,,,
9124,deathslife,game?id=37013,1.0,40.0,,0.0,1.0,40.0,,,,,,
9126,north,game?id=37078,1.0,60.0,1.0,40.0,1.0,80.0,,,,,,
9127,crownandcouncil,game?id=37222,2.0,40.0,4.0,40.0,,0.0,,,,,,
9128,omnibus,game?id=37351,3.5,50.0,5.0,40.0,,0.0,,,,,,
9129,idlingtorulethegods,game?id=37587,183.0,40.0,,0.0,,0.0,,,,,,
9130,hiddenobject6in1bundle,game?id=37689,15.5,40.0,17.5,40.0,19.0,40.0,,,,,,
9134,asemblance,game?id=38206,1.0,70.0,1.5,70.0,1.5,70.0,,,,,,
9135,superspacepug,game?id=38265,,0.0,,0.0,2.5,40.0,,,,,,
9136,rolld,game?id=38488,15.0,40.0,,0.0,1.5,40.0,,,,,,
9137,siralim2,game?id=38710,24.5,40.0,45.5,40.0,,0.0,,,,,,
9140,abrixforkids,game?id=39189,,0.0,,0.0,3.5,50.0,,,,,,
9141,riptidegprenegade,game?id=39263,6.5,50.0,9.0,40.0,12.0,50.0,,,,,,
9142,redactem,game?id=39350,,0.0,,0.0,1.5,50.0,,,,,,
9143,skyroad,game?id=51668,,0.0,,0.0,32.0,40.0,,,,,,
9144,form,game?id=51756,1.0,70.0,1.0,50.0,1.0,40.0,,,,,,
9145,shuyansaga,game?id=52045,3.0,50.0,3.5,40.0,4.5,40.0,,,,,,
9148,coderealizefutureblessings,game?id=52262,2.0,50.0,10.5,40.0,22.0,70.0,,,,,,
9149,inmates,game?id=52383,1.5,40.0,,0.0,2.0,40.0,,,,,,
9150,psychedelicaoftheblackbutterfly,game?id=52455,6.5,40.0,,0.0,22.5,60.0,,,,,,
9151,homeavrspacewalk,game?id=52541,15.0,40.0,,0.0,28.0,40.0,,,,,,
9152,fotoflash,game?id=52963,1.0,40.0,1.5,40.0,2.0,50.0,,,,,,
9153,kingexit,game?id=53313,,0.0,25.0,40.0,26.5,40.0,,,,,,
9155,earthworms,game?id=53664,3.5,50.0,3.5,50.0,4.0,40.0,,,,,,
9156,ominoustalestheforsakenisle,game?id=53796,2.0,40.0,,0.0,,0.0,,,,,,
9157,drawyourgame,game?id=54279,,,,,,,3.5,40.0,,,,
9158,puzzlechambers,game?id=54350,3.0,40.0,,0.0,4.0,50.0,,,,,,
9159,holydaycityreloaded,game?id=54369,,0.0,135.0,40.0,417.0,40.0,,,,,,
9160,panpan,game?id=39512,2.0,100.0,2.0,50.0,2.5,70.0,,,,,,
9161,apartment666,game?id=39643,31.0,50.0,33.0,40.0,40.0,50.0,,,,,,
9162,ridgeracer2,game?id=39722,11.0,40.0,,0.0,,0.0,,,,,,
9163,finalfantasyxivrevengeofthehorde,game?id=39949,,,,,,,5.5,50.0,5.0,40.0,,0.0
9164,hackmud,game?id=40149,3.0,40.0,,0.0,,0.0,,,,,,
9165,copykitty,game?id=40248,,0.0,8.0,40.0,48.0,40.0,,,,,,
9166,goodrobot,game?id=40251,3.5,40.0,6.0,40.0,6.5,40.0,,,,,,
9167,makeamericagreatagainthetrumppresidency,game?id=40262,,0.0,,0.0,3.0,40.0,,,,,,
9168,vikingsquad,game?id=40349,4.0,40.0,6.0,40.0,8.0,40.0,,,,,,
9169,savejesus,game?id=40481,2.0,40.0,2.0,40.0,6.0,50.0,,,,,,
9170,100ftrobotgolf,game?id=40497,3.5,40.0,4.0,40.0,,0.0,,,,,,
9171,playstationvrworlds,game?id=40518,,,,,,,4.5,90.0,,,,
9173,sleepingvalley,game?id=40739,24.0,40.0,,0.0,36.0,40.0,,,,,,
9174,incredibledraculachasinglove,game?id=41042,11.5,40.0,,0.0,16.0,40.0,,,,,,
9175,unforgivingtrialsthespacecrusade,game?id=41380,,0.0,,0.0,3.5,40.0,,,,,,
9176,briefkaratefoolish,game?id=41395,41.0,40.0,,0.0,,0.0,,,,,,
9177,hitmanepisode6hokkaido,game?id=41467,1.0,70.0,2.0,50.0,5.0,40.0,,,,,,
9178,mariopartystarrush,game?id=41498,4.0,40.0,16.5,40.0,29.0,40.0,,,,,,
9180,mahjongdeluxe2astralplanes,game?id=41732,,0.0,,0.0,4.0,40.0,,,,,,
9181,blockblowout,game?id=41734,,0.0,,0.0,4.5,40.0,,,,,,
9182,empireofangelsiv,game?id=42249,,0.0,22.5,40.0,,0.0,,,,,,
9183,50years,game?id=42258,1.0,40.0,,0.0,,0.0,,,,,,
9184,loneleader,game?id=42372,1.0,40.0,,0.0,1.0,40.0,,,,,,
9185,pixelgladiator,game?id=42465,1.0,40.0,2.0,40.0,3.0,40.0,,,,,,
9186,earthsdawn,game?id=42480,12.0,40.0,16.0,40.0,,0.0,,,,,,
9187,kalaban,game?id=42570,3.0,40.0,3.0,40.0,,0.0,,,,,,
9188,bluerevolver,game?id=42576,2.0,40.0,,0.0,,0.0,,,,,,
9189,dubwars,game?id=42955,3.0,40.0,3.5,40.0,,0.0,,,,,,
9190,expeditionsviking,game?id=43605,24.5,40.0,37.5,60.0,62.5,50.0,,,,,,
9191,donutsnjustice,game?id=44012,17.0,40.0,,0.0,1.0,40.0,,,,,,
9192,cpuinvaders,game?id=44318,,0.0,,0.0,1.5,50.0,,,,,,
9193,bigbuckhunterarcade,game?id=44557,,0.0,,0.0,8.0,40.0,,,,,,
9194,hasbeenheroes,game?id=44781,17.0,40.0,58.5,40.0,327.0,40.0,,,,,,
9195,duelmasterskaijudoshowdown,game?id=45074,20.0,40.0,,0.0,,0.0,,,,,,
9196,thetenthline,game?id=45307,,0.0,17.0,40.0,29.5,40.0,,,,,,
9197,avatarthelastairbenderintotheinferno,game?id=45407,5.0,40.0,,0.0,,0.0,,,,,,
9198,constructescapethesystem,game?id=45563,7.5,40.0,,0.0,11.5,40.0,,,,,,
9199,mothlight,game?id=54770,,0.0,4.5,40.0,,0.0,,,,,,
9200,trailerparkboysgreasymoney,game?id=54782,,0.0,,0.0,385.0,40.0,,,,,,
9201,theflood,game?id=55014,5.0,50.0,15.0,40.0,31.0,50.0,,,,,,
9202,demolishbuild2018,game?id=55954,16.5,40.0,,0.0,,0.0,,,,,,
9203,shrinkingpains,game?id=56454,15.0,40.0,18.0,40.0,40.0,40.0,,,,,,
9204,thehangedman,game?id=57104,4.0,40.0,,0.0,,0.0,,,,,,
9205,aragaminightfall,game?id=57491,2.5,50.0,3.0,50.0,5.0,40.0,,,,,,
9206,onepieceunlimitedworldreddeluxeedition,game?id=57581,12.0,50.0,24.0,40.0,84.5,40.0,,,,,,
9207,pixelpuzzlecollection,game?id=62858,63.0,40.0,66.0,40.0,103.0,40.0,,,,,,
9208,kingdomrushvengeance,game?id=63190,9.5,40.0,15.0,50.0,35.5,40.0,,,,,,
9209,7yearsfromnow,game?id=63205,,0.0,3.0,40.0,5.5,40.0,,,,,,
9210,fairunecollection,game?id=63668,8.0,40.0,9.0,50.0,12.5,40.0,,,,,,
9211,anotheredenthecatbeyondtimeandspace,game?id=64644,100.0,40.0,,0.0,,0.0,,,,,,
9212,luciddream,game?id=64688,4.0,50.0,4.0,40.0,6.5,40.0,,,,,,
9213,dreamworksdragonsdawnofnewriders,game?id=64798,5.5,50.0,,0.0,8.0,40.0,,,,,,
9214,coffeecrisis,game?id=65442,2.0,40.0,,0.0,,0.0,,,,,,
9215,godwarsthecompletelegend,game?id=69441,25.0,40.0,33.5,40.0,,0.0,,,,,,
9216,destiny2shadowkeep,game?id=69475,6.0,80.0,14.5,60.0,36.5,40.0,,,,,,
9217,actinglessons,game?id=69664,7.0,60.0,8.5,40.0,11.5,50.0,,,,,,
9218,deadoralivextreme3scarlet,game?id=70540,7.0,40.0,,0.0,,0.0,,,,,,
9219,conceptionplusmaidensofthetwelvestars,game?id=71135,40.0,40.0,40.0,40.0,59.5,40.0,,,,,,
9220,legendsofruneterra,game?id=71303,39.0,40.0,,0.0,,0.0,,,,,,
9222,aeonsend,game?id=71761,2.0,40.0,2.0,40.0,3.0,40.0,,,,,,
9224,koral,game?id=72252,2.0,50.0,2.0,50.0,2.5,50.0,,,,,,
9225,controlexpeditions,game?id=73078,49.0,50.0,2.5,40.0,4.0,40.0,,,,,,
9226,meltybloodactressagain,game?id=73273,24.0,40.0,,0.0,,0.0,,,,,,
9227,fantasytavernsextetvol1newworlddays,game?id=87187,,0.0,,0.0,4.5,40.0,,,,,,
9228,variablebarricade,game?id=87226,19.0,40.0,40.0,40.0,51.5,40.0,,,,,,
9229,lustfrombeyond,game?id=87486,9.0,60.0,10.0,70.0,11.5,40.0,,,,,,
9230,oceanhornchronosdungeon,game?id=87493,3.0,40.0,,0.0,,0.0,,,,,,
9231,snowdropescape,game?id=87775,5.0,40.0,5.5,40.0,9.0,40.0,,,,,,
9233,hyrulewarriorsageofcalamitypulseoftheancients,game?id=88784,,0.0,,0.0,13.0,50.0,,,,,,
9234,snake3310,game?id=89462,5.0,40.0,,0.0,,0.0,,,,,,
9235,sizeable,game?id=89819,40.0,40.0,2.0,40.0,2.0,50.0,,,,,,
9236,sunblaze,game?id=89849,4.5,40.0,,0.0,,0.0,,,,,,
9238,thelongestroadonearth,game?id=90466,1.5,40.0,1.5,40.0,2.0,40.0,,,,,,
9239,hordecoretrainingground,game?id=90558,,0.0,57.0,40.0,,0.0,,,,,,
9240,7secondhaircuts,game?id=92260,15.0,40.0,,0.0,,0.0,,,,,,
9241,cloudpunkcityofghosts,game?id=93162,5.0,40.0,7.0,40.0,12.5,40.0,,,,,,
9242,cavedigger,game?id=58488,5.0,40.0,7.0,40.0,10.0,40.0,,,,,,
9244,maddennfl19,game?id=59624,,,,,,,12.5,90.0,5.0,40.0,20.0,40.0
9245,nighttrap25thanniversaryedition,game?id=60245,2.0,50.0,3.5,50.0,7.5,40.0,,,,,,
9246,ahatintimesealthedeal,game?id=60436,2.0,70.0,3.5,80.0,9.0,40.0,,,,,,
9247,proevolutionsoccer2019,game?id=60454,,,,,,,59.0,50.0,,0.0,12.0,40.0
9248,sevenmysteriesthelastpage,game?id=61138,3.0,40.0,,0.0,,0.0,,,,,,
9249,seedsofresilience,game?id=61377,,0.0,15.0,40.0,,0.0,,,,,,
9250,cinerissomnia,game?id=61665,7.0,40.0,8.5,40.0,23.0,40.0,,,,,,
9251,sinnersacrificeforredemption,game?id=61903,4.5,70.0,6.0,60.0,8.5,50.0,,,,,,
9252,thegolfclub2019featuringpgatour,game?id=61976,30.0,50.0,31.0,40.0,42.0,40.0,,,,,,
9253,dawnofman,game?id=65681,14.5,50.0,22.0,50.0,34.0,0.0,,,,,,
9255,infliction,game?id=65994,3.0,40.0,3.5,40.0,,0.0,,,,,,
9256,hollowknighthiddendreams,game?id=66080,28.0,40.0,,0.0,42.0,50.0,,,,,,
9257,hollowknightlifeblood,game?id=66083,18.0,50.0,,0.0,5.5,40.0,,,,,,
9258,intrudershideandseek,game?id=66172,2.5,50.0,2.5,40.0,2.5,50.0,,,,,,
9259,sonic3air,game?id=66728,4.0,40.0,5.5,40.0,13.0,40.0,,,,,,
9260,lifeisstrange2episode3wastelands,game?id=67058,3.0,100.0,3.0,80.0,3.0,60.0,,,,,,
9261,uboat,game?id=67285,25.5,40.0,46.0,40.0,,0.0,,,,,,
9262,contractdemon,game?id=67963,,,,,,,28.0,50.0,,,,
9263,7days,game?id=67978,1.5,40.0,3.5,40.0,,0.0,,,,,,
9264,forzahorizon4legospeedchampions,game?id=68174,8.5,60.0,12.0,60.0,14.5,70.0,,,,,,
9265,peraspera,game?id=68206,14.5,50.0,21.0,40.0,,0.0,,,,,,
9269,dreadxcollection2,game?id=82388,8.0,40.0,9.5,40.0,10.0,40.0,,,,,,
9270,nightofthedead,game?id=82556,,0.0,23.0,40.0,,0.0,,,,,,
9271,anno1404historyedition,game?id=82610,,0.0,63.0,40.0,,0.0,,,,,,
9273,sakuraknight3,game?id=82872,7.0,40.0,,0.0,2.0,40.0,,,,,,
9274,sandsofsalzaar,game?id=83605,,0.0,41.5,40.0,,0.0,,,,,,
9275,embracelet,game?id=83780,4.0,40.0,4.5,40.0,,0.0,,,,,,
9276,morbidthesevenacolytes,game?id=83854,7.5,50.0,7.5,50.0,9.0,40.0,,,,,,
9278,barnfindersthepilot,game?id=84661,1.5,40.0,,0.0,18.5,40.0,,,,,,
9279,doorkickers2taskforcenorth,game?id=84769,,0.0,,0.0,24.0,40.0,,,,,,
9280,dysmantle,game?id=84868,,0.0,16.0,40.0,,0.0,,,,,,
9281,hrot,game?id=85353,2.5,50.0,,0.0,,0.0,,,,,,
9282,sexwithstalin,game?id=85443,15.0,40.0,,0.0,4.0,40.0,,,,,,
9285,everforwardprologue,game?id=78915,1.5,40.0,,0.0,1.5,40.0,,,,,,
9292,littleorpheus,game?id=79845,3.0,50.0,,0.0,,0.0,,,,,,
9293,ahandwithmanyfingers,game?id=79910,1.5,40.0,1.5,40.0,2.5,40.0,,,,,,
9295,barnfinders,game?id=80120,10.0,60.0,14.0,50.0,17.5,40.0,,,,,,
9296,hylics2,game?id=80266,8.0,50.0,10.5,50.0,11.5,50.0,,,,,,
